rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_amount,ord,currency,thstrm_add_amount,source,requested_fs_div,requested_reprt_code,requested_sj_div,peer_stock_code,peer_corp_name
20210331000895,11011,2020,01190568,SCE,Statement of changes in equity,dart_ShareBasedPaymentTransactions,주식보상비용,연결재무제표 [member],Term 7,504475850,Term 6,796550593,Term 5,880295490,5,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,SCE,Statement of changes in equity,dart_ShareBasedPaymentTransactions,주식보상비용,자본 [member]|비지배지분 [member],Term 7,0,Term 6,0,Term 5,0,5,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,SCE,Statement of changes in equity,dart_ShareBasedPaymentTransactions,주식보상비용,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member],Term 7,504475850,Term 6,796550593,Term 5,880295490,5,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,SCE,Statement of changes in equity,dart_ShareBasedPaymentTransactions,주식보상비용,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타불입자본,Term 7,431240000,Term 6,0,Term 5,0,5,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,SCE,Statement of changes in equity,dart_ShareBasedPaymentTransactions,주식보상비용,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타자본,Term 7,67235850,Term 6,796550593,Term 5,880295490,5,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,SCE,Statement of changes in equity,dart_ShareBasedPaymentTransactions,주식보상비용,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|이익잉여금(결손금),Term 7,0,Term 6,0,Term 5,0,5,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,SCE,Statement of changes in equity,dart_ShareBasedPaymentTransactions,주식보상비용,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타포괄손익누계액 [member],Term 7,0,Term 6,0,Term 5,0,5,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,SCE,Statement of changes in equity,dart_IncreaseDecreaseThroughBusinessCombinations,합병,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|이익잉여금(결손금),Term 7,0,Term 6,0,Term 5,0,6,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,SCE,Statement of changes in equity,dart_IncreaseDecreaseThroughBusinessCombinations,합병,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타포괄손익누계액 [member],Term 7,0,Term 6,0,Term 5,0,6,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,SCE,Statement of changes in equity,dart_IncreaseDecreaseThroughBusinessCombinations,합병,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타자본,Term 7,0,Term 6,0,Term 5,0,6,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,SCE,Statement of changes in equity,dart_IncreaseDecreaseThroughBusinessCombinations,합병,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타불입자본,Term 7,0,Term 6,0,Term 5,0,6,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,SCE,Statement of changes in equity,dart_IncreaseDecreaseThroughBusinessCombinations,합병,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member],Term 7,0,Term 6,0,Term 5,0,6,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,SCE,Statement of changes in equity,dart_IncreaseDecreaseThroughBusinessCombinations,합병,자본 [member]|비지배지분 [member],Term 7,-646571706,Term 6,0,Term 5,0,6,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,SCE,Statement of changes in equity,dart_IncreaseDecreaseThroughBusinessCombinations,합병,연결재무제표 [member],Term 7,-646571706,Term 6,0,Term 5,0,6,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,SCE,Statement of changes in equity,dart_IncreaseDecreaseThroughBusinessCombinations,합병,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본금 [member],Term 7,0,Term 6,0,Term 5,0,6,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,SCE,Statement of changes in equity,dart_PurchaseDispostionOfAssociatesOrJointVenture,종속기업지분 추가취득,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본금 [member],Term 7,0,Term 6,0,Term 5,0,7,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,SCE,Statement of changes in equity,dart_PurchaseDispostionOfAssociatesOrJointVenture,종속기업지분 추가취득,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|이익잉여금(결손금),Term 7,0,Term 6,0,Term 5,0,7,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,SCE,Statement of changes in equity,dart_PurchaseDispostionOfAssociatesOrJointVenture,종속기업지분 추가취득,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타포괄손익누계액 [member],Term 7,0,Term 6,0,Term 5,0,7,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,SCE,Statement of changes in equity,dart_PurchaseDispostionOfAssociatesOrJointVenture,종속기업지분 추가취득,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타자본,Term 7,0,Term 6,0,Term 5,0,7,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,SCE,Statement of changes in equity,dart_PurchaseDispostionOfAssociatesOrJointVenture,종속기업지분 추가취득,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member],Term 7,0,Term 6,0,Term 5,0,7,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,SCE,Statement of changes in equity,dart_PurchaseDispostionOfAssociatesOrJointVenture,종속기업지분 추가취득,자본 [member]|비지배지분 [member],Term 7,0,Term 6,0,Term 5,0,7,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,SCE,Statement of changes in equity,dart_PurchaseDispostionOfAssociatesOrJointVenture,종속기업지분 추가취득,연결재무제표 [member],Term 7,0,Term 6,0,Term 5,0,7,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,SCE,Statement of changes in equity,dart_PurchaseDispostionOfAssociatesOrJointVenture,종속기업지분 추가취득,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타불입자본,Term 7,0,Term 6,0,Term 5,0,7,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,SCE,Statement of changes in equity,ifrs-full_IncreaseDecreaseThroughChangesInOwnershipInterestsInSubsidiariesThatDoNotResultInLossOfControl,비지배지분과의 거래,자본 [member]|비지배지분 [member],Term 7,0,Term 6,-430058972,Term 5,0,8,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,SCE,Statement of changes in equity,ifrs-full_IncreaseDecreaseThroughChangesInOwnershipInterestsInSubsidiariesThatDoNotResultInLossOfControl,비지배지분과의 거래,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member],Term 7,-1253428294,Term 6,230058972,Term 5,0,8,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,SCE,Statement of changes in equity,ifrs-full_IncreaseDecreaseThroughChangesInOwnershipInterestsInSubsidiariesThatDoNotResultInLossOfControl,비지배지분과의 거래,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타불입자본,Term 7,-1253428294,Term 6,230058972,Term 5,0,8,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,SCE,Statement of changes in equity,ifrs-full_IncreaseDecreaseThroughChangesInOwnershipInterestsInSubsidiariesThatDoNotResultInLossOfControl,비지배지분과의 거래,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타자본,Term 7,0,Term 6,0,Term 5,0,8,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,SCE,Statement of changes in equity,ifrs-full_IncreaseDecreaseThroughChangesInOwnershipInterestsInSubsidiariesThatDoNotResultInLossOfControl,비지배지분과의 거래,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타포괄손익누계액 [member],Term 7,0,Term 6,0,Term 5,0,8,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,SCE,Statement of changes in equity,ifrs-full_IncreaseDecreaseThroughChangesInOwnershipInterestsInSubsidiariesThatDoNotResultInLossOfControl,비지배지분과의 거래,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|이익잉여금(결손금),Term 7,0,Term 6,0,Term 5,0,8,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,SCE,Statement of changes in equity,ifrs-full_IncreaseDecreaseThroughChangesInOwnershipInterestsInSubsidiariesThatDoNotResultInLossOfControl,비지배지분과의 거래,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본금 [member],Term 7,0,Term 6,0,Term 5,0,8,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,SCE,Statement of changes in equity,ifrs-full_IncreaseDecreaseThroughChangesInOwnershipInterestsInSubsidiariesThatDoNotResultInLossOfControl,비지배지분과의 거래,연결재무제표 [member],Term 7,-1253428294,Term 6,-200000000,Term 5,0,8,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,SCE,Statement of changes in equity,-Standard account code not used-,전환상환우선주 조건 변경,연결재무제표 [member],Term 7,0,Term 6,730270438,Term 5,0,9,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,SCE,Statement of changes in equity,-Standard account code not used-,전환상환우선주 조건 변경,자본 [member]|비지배지분 [member],Term 7,0,Term 6,0,Term 5,0,9,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,SCE,Statement of changes in equity,-Standard account code not used-,전환상환우선주 조건 변경,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member],Term 7,0,Term 6,730270438,Term 5,0,9,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,SCE,Statement of changes in equity,-Standard account code not used-,전환상환우선주 조건 변경,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타불입자본,Term 7,0,Term 6,0,Term 5,0,9,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,SCE,Statement of changes in equity,-Standard account code not used-,전환상환우선주 조건 변경,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타자본,Term 7,0,Term 6,730270438,Term 5,0,9,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,SCE,Statement of changes in equity,-Standard account code not used-,전환상환우선주 조건 변경,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타포괄손익누계액 [member],Term 7,0,Term 6,0,Term 5,0,9,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,SCE,Statement of changes in equity,-Standard account code not used-,전환상환우선주 조건 변경,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|이익잉여금(결손금),Term 7,0,Term 6,0,Term 5,0,9,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,SCE,Statement of changes in equity,-Standard account code not used-,전환상환우선주 조건 변경,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본금 [member],Term 7,0,Term 6,0,Term 5,0,9,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,SCE,Statement of changes in equity,dart_CompoundFinancialInstrumentConversion,전환상환우선주 보통주전환,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|이익잉여금(결손금),Term 7,0,Term 6,0,Term 5,0,10,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,SCE,Statement of changes in equity,dart_CompoundFinancialInstrumentConversion,전환상환우선주 보통주전환,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타포괄손익누계액 [member],Term 7,0,Term 6,0,Term 5,0,10,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,SCE,Statement of changes in equity,dart_CompoundFinancialInstrumentConversion,전환상환우선주 보통주전환,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타자본,Term 7,-730270438,Term 6,0,Term 5,-471915225,10,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,SCE,Statement of changes in equity,dart_CompoundFinancialInstrumentConversion,전환상환우선주 보통주전환,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타불입자본,Term 7,36823992864,Term 6,0,Term 5,6785947522,10,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,SCE,Statement of changes in equity,dart_CompoundFinancialInstrumentConversion,전환상환우선주 보통주전환,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member],Term 7,36552666426,Term 6,0,Term 5,6496192297,10,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,SCE,Statement of changes in equity,dart_CompoundFinancialInstrumentConversion,전환상환우선주 보통주전환,자본 [member]|비지배지분 [member],Term 7,0,Term 6,0,Term 5,0,10,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,SCE,Statement of changes in equity,dart_CompoundFinancialInstrumentConversion,전환상환우선주 보통주전환,연결재무제표 [member],Term 7,36552666426,Term 6,0,Term 5,6496192297,10,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,SCE,Statement of changes in equity,dart_CompoundFinancialInstrumentConversion,전환상환우선주 보통주전환,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본금 [member],Term 7,458944000,Term 6,0,Term 5,182160000,10,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,SCE,Statement of changes in equity,ifrs-full_Equity,기말자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본금 [member],Term 7,3447104000,Term 6,2982160000,Term 5,2982160000,11,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,SCE,Statement of changes in equity,ifrs-full_Equity,기말자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|이익잉여금(결손금),Term 7,2498609837,Term 6,-5191367455,Term 5,-4812317349,11,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,SCE,Statement of changes in equity,ifrs-full_Equity,기말자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타포괄손익누계액 [member],Term 7,-616682991,Term 6,-72725606,Term 5,-5095983,11,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,SCE,Statement of changes in equity,ifrs-full_Equity,기말자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타자본,Term 7,2107948808,Term 6,2770983396,Term 5,1244162365,11,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,SCE,Statement of changes in equity,ifrs-full_Equity,기말자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타불입자본,Term 7,44262935494,Term 6,8261130924,Term 5,8031071952,11,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,SCE,Statement of changes in equity,ifrs-full_Equity,기말자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member],Term 7,51699915148,Term 6,8750181259,Term 5,7439980985,11,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,SCE,Statement of changes in equity,ifrs-full_Equity,기말자본,연결재무제표 [member],Term 7,51699915148,Term 6,9396752965,Term 5,8266369120,11,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20210331000895,11011,2020,01190568,SCE,Statement of changes in equity,ifrs-full_Equity,기말자본,자본 [member]|비지배지분 [member],Term 7,0,Term 6,646571706,Term 5,826388135,11,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20220331002148,11011,2021,01190568,BS,Statement of financial position,ifrs-full_CurrentAssets,유동자산,-,Term 8,90318935738,Term 7,62817954586,Term 6,47475785739,1,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20220331002148,11011,2021,01190568,BS,Statement of financial position,ifrs-full_CashAndCashEquivalents,현금및현금성자산,-,Term 8,33798982850,Term 7,29618192919,Term 6,17454914496,2,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20220331002148,11011,2021,01190568,BS,Statement of financial position,ifrs-full_TradeAndOtherCurrentReceivables,매출채권및기타채권,-,Term 8,13762670732,Term 7,10599063509,Term 6,9721698135,3,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20220331002148,11011,2021,01190568,BS,Statement of financial position,ifrs-full_OtherCurrentFinancialAssets,기타유동금융자산,-,Term 8,4500000,Term 7,16148060,Term 6,2980327418,4,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20220331002148,11011,2021,01190568,BS,Statement of financial position,dart_OtherCurrentAssets,기타유동자산,-,Term 8,4411681350,Term 7,3141874298,Term 6,1052428167,5,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20220331002148,11011,2021,01190568,BS,Statement of financial position,ifrs-full_Inventories,재고자산,-,Term 8,37831063627,Term 7,18560580552,Term 6,16099123190,6,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20220331002148,11011,2021,01190568,BS,Statement of financial position,ifrs-full_CurrentTaxAssets,당기법인세자산,-,Term 8,510037179,Term 7,882095248,Term 6,167294333,7,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20220331002148,11011,2021,01190568,BS,Statement of financial position,ifrs-full_NoncurrentAssets,비유동자산,-,Term 8,36109894412,Term 7,29010706735,Term 6,13049423769,8,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20220331002148,11011,2021,01190568,BS,Statement of financial position,ifrs-full_OtherNoncurrentFinancialAssets,기타비유동금융자산,-,Term 8,5371226327,Term 7,4261695166,Term 6,2482360241,9,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20220331002148,11011,2021,01190568,BS,Statement of financial position,-Standard account code not used-,당기손익-공정가치측정금융자산,-,Term 8,1000000000,Term 7,0,Term 6,0,10,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20220331002148,11011,2021,01190568,BS,Statement of financial position,ifrs-full_PropertyPlantAndEquipment,유형자산,-,Term 8,7168215109,Term 7,4975399413,Term 6,3698611184,11,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20220331002148,11011,2021,01190568,BS,Statement of financial position,ifrs-full_RightofuseAssets,사용권자산,-,Term 8,13636505106,Term 7,13197575572,Term 6,2871845622,12,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20220331002148,11011,2021,01190568,BS,Statement of financial position,ifrs-full_IntangibleAssetsOtherThanGoodwill,무형자산,-,Term 8,1329453993,Term 7,1224897255,Term 6,1001951822,13,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20220331002148,11011,2021,01190568,BS,Statement of financial position,dart_GoodwillGross,영업권,-,Term 8,281379700,Term 7,281379700,Term 6,0,14,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20220331002148,11011,2021,01190568,BS,Statement of financial position,ifrs-full_DeferredTaxAssets,이연법인세자산,-,Term 8,7323114177,Term 7,5069759629,Term 6,2994654900,15,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20220331002148,11011,2021,01190568,BS,Statement of financial position,ifrs-full_Assets,자산총계,-,Term 8,126428830150,Term 7,91828661321,Term 6,60525209508,16,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20220331002148,11011,2021,01190568,BS,Statement of financial position,ifrs-full_CurrentLiabilities,유동부채,-,Term 8,50064266575,Term 7,29046487205,Term 6,48864802988,18,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20220331002148,11011,2021,01190568,BS,Statement of financial position,ifrs-full_TradeAndOtherCurrentPayables,매입채무및기타채무,-,Term 8,21981885604,Term 7,13078038893,Term 6,12265527987,19,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20220331002148,11011,2021,01190568,BS,Statement of financial position,ifrs-full_ShorttermBorrowings,단기차입금,-,Term 8,16500000000,Term 7,6000000000,Term 6,0,20,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20220331002148,11011,2021,01190568,BS,Statement of financial position,ifrs-full_CurrentLeaseLiabilities,유동리스부채,-,Term 8,4936164190,Term 7,3876383488,Term 6,1367212865,21,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20220331002148,11011,2021,01190568,BS,Statement of financial position,dart_CurrentPortionOfConvertibleRedeemablePreferredStockLiabilities,유동성전환상환우선주부채,-,Term 8,0,Term 7,0,Term 6,16356668053,22,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20220331002148,11011,2021,01190568,BS,Statement of financial position,ifrs-full_OtherCurrentFinancialLiabilities,기타유동금융부채,-,Term 8,1149090600,Term 7,660564388,Term 6,15690794922,23,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20220331002148,11011,2021,01190568,BS,Statement of financial position,dart_OtherCurrentLiabilities,기타유동부채,-,Term 8,2280165383,Term 7,2564338917,Term 6,1408825324,24,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20220331002148,11011,2021,01190568,BS,Statement of financial position,ifrs-full_CurrentProvisions,유동충당부채,-,Term 8,0,Term 7,0,Term 6,151920518,25,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20220331002148,11011,2021,01190568,BS,Statement of financial position,ifrs-full_CurrentTaxLiabilities,당기법인세부채,-,Term 8,3216960798,Term 7,2867161519,Term 6,1623853319,26,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20220331002148,11011,2021,01190568,BS,Statement of financial position,ifrs-full_NoncurrentLiabilities,비유동부채,-,Term 8,10363482951,Term 7,11082258968,Term 6,2263653555,27,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20220331002148,11011,2021,01190568,BS,Statement of financial position,ifrs-full_NoncurrentLeaseLiabilities,비유동리스부채,-,Term 8,7585564539,Term 7,9415098332,Term 6,1324093070,28,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20220331002148,11011,2021,01190568,BS,Statement of financial position,dart_OtherNonCurrentLiabilities,기타비유동부채,-,Term 8,87046588,Term 7,58715506,Term 6,0,29,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20220331002148,11011,2021,01190568,BS,Statement of financial position,-Standard account code not used-,순확정급여부채,-,Term 8,1368720434,Term 7,452728585,Term 6,75913988,30,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20220331002148,11011,2021,01190568,BS,Statement of financial position,ifrs-full_NoncurrentProvisions,비유동충당부채,-,Term 8,1322151390,Term 7,1155716545,Term 6,863646497,31,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20220331002148,11011,2021,01190568,BS,Statement of financial position,ifrs-full_Liabilities,부채총계,-,Term 8,60427749526,Term 7,40128746173,Term 6,51128456543,32,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20220331002148,11011,2021,01190568,BS,Statement of financial position,ifrs-full_EquityAttributableToOwnersOfParent,지배기업 소유주지분,-,Term 8,66001080624,Term 7,51699915148,Term 6,8750181259,34,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20220331002148,11011,2021,01190568,BS,Statement of financial position,ifrs-full_IssuedCapital,자본금,-,Term 8,3495104000,Term 7,3447104000,Term 6,2982160000,35,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20220331002148,11011,2021,01190568,BS,Statement of financial position,-Standard account code not used-,기타불입자본,-,Term 8,46718489482,Term 7,44262935494,Term 6,8261130924,36,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20220331002148,11011,2021,01190568,BS,Statement of financial position,dart_ElementsOfOtherStockholdersEquity,기타자본,-,Term 8,1858558700,Term 7,2107948808,Term 6,2770983396,37,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20220331002148,11011,2021,01190568,BS,Statement of financial position,dart_OtherComprehensiveIncomeLossAccumulatedAmount,기타포괄손익누계액,-,Term 8,-47054324,Term 7,-616682991,Term 6,-72725606,38,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20220331002148,11011,2021,01190568,BS,Statement of financial position,ifrs-full_RetainedEarnings,이익잉여금(결손금),-,Term 8,13975982766,Term 7,2498609837,Term 6,-5191367455,39,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20220331002148,11011,2021,01190568,BS,Statement of financial position,ifrs-full_NoncontrollingInterests,비지배지분,-,Term 8,0,Term 7,0,Term 6,646571706,40,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
20220331002148,11011,2021,01190568,BS,Statement of financial position,ifrs-full_Equity,자본총계,-,Term 8,66001080624,Term 7,51699915148,Term 6,9396752965,41,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,BS,278470,에이피알
