rcept_no,reprt_code,bsns_year,corp_code,sj_div,sj_nm,account_id,account_nm,account_detail,thstrm_nm,thstrm_amount,frmtrm_nm,frmtrm_amount,bfefrmtrm_nm,bfefrmtrm_amount,ord,currency,thstrm_add_amount,source,requested_fs_div,requested_reprt_code,requested_sj_div,peer_stock_code,peer_corp_name
20230309000802,11011,2022,00583424,CIS,Statement of comprehensive income,ifrs-full_BasicEarningsLossPerShare,보통주기본주당이익,-,Term 17,1949,Term 16,2820,Term 15,512,28,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,CIS,Statement of comprehensive income,-Standard account code not used-,보통주희석주당이익,-,Term 17,1948,Term 16,2818,Term 15,512,29,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,CIS,Statement of comprehensive income,-Standard account code not used-,우선주기본주당이익,-,Term 17,1954,Term 16,2821,Term 15,517,30,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,CIS,Statement of comprehensive income,-Standard account code not used-,우선주희석주당이익,-,Term 17,1954,Term 16,2821,Term 15,517,31,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,CF,Cash flow statement,ifrs-full_CashFlowsFromUsedInOperatingActivities,영업활동으로 인한 현금흐름,-,Term 17,151023730340,Term 16,691434410702,Term 15,554358724380,0,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,CF,Cash flow statement,dart_AdjustmentsForAssetsLiabilitiesOfOperatingActivities,영업으로부터 창출된 현금흐름,-,Term 17,281138081103,Term 16,714854553223,Term 15,670456654579,1,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,CF,Cash flow statement,ifrs-full_InterestReceivedClassifiedAsOperatingActivities,이자의 수취,-,Term 17,6274261744,Term 16,4026044240,Term 15,4028241642,2,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,CF,Cash flow statement,ifrs-full_InterestPaidClassifiedAsOperatingActivities,이자의 지급,-,Term 17,11472337649,Term 16,9899193484,Term 15,16008008153,3,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,CF,Cash flow statement,ifrs-full_IncomeTaxesPaidRefundClassifiedAsOperatingActivities,법인세의 납부,-,Term 17,124916274858,Term 16,17546993277,Term 15,104118163688,4,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,CF,Cash flow statement,ifrs-full_CashFlowsFromUsedInInvestingActivities,투자활동으로 인한 현금흐름,-,Term 17,-68513788688,Term 16,-708415251302,Term 15,-206408840887,5,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,CF,Cash flow statement,dart_ProceedsFromSalesOfShortTermFinancialInstruments,유동성 금융기관예치금의 순감소,-,Term 17,27325462000,Term 16,,Term 15,12162100000,6,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,CF,Cash flow statement,dart_ProceedsFromSalesOfCurrentFairValueFinancialAsset,유동성 당기손익-공정가치측정금융자산의 감소,-,Term 17,232549103448,Term 16,,Term 15,2991229925,7,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,CF,Cash flow statement,dart_ProceedsFromSalesOfOtherNonCurrentFinancialAssets,상각후원가측정금융자산의 처분,-,Term 17,460580082,Term 16,1313800001,Term 15,6260017,8,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,CF,Cash flow statement,dart_ProceedsFromSalesOfLongTermFinancialInstruments,비유동성 금융기관예치금의 순감소,-,Term 17,,Term 16,,Term 15,353988000,9,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,CF,Cash flow statement,dart_ProceedsFromSalesOfOtherCurrentFinancialAssets,기타포괄손익-공정가치측정금융자산의 처분,-,Term 17,730010465,Term 16,,Term 15,,10,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,CF,Cash flow statement,dart_ProceedsFromSalesOfLoansAndReceivables,기타수취채권의 감소,-,Term 17,28546250251,Term 16,31526378078,Term 15,45815639463,11,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,CF,Cash flow statement,ifrs-full_ProceedsFromSalesOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,유형자산의 처분,-,Term 17,4018992178,Term 16,3276022744,Term 15,24769903712,12,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,CF,Cash flow statement,ifrs-full_ProceedsFromSalesOfIntangibleAssetsClassifiedAsInvestingActivities,무형자산의 처분,-,Term 17,68619860,Term 16,414580271,Term 15,349269754,13,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,CF,Cash flow statement,dart_ProceedsFromSalesOfInvestmentProperty,투자부동산의 처분,-,Term 17,3105500000,Term 16,4226483920,Term 15,,14,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,CF,Cash flow statement,dart_ProceedsFromSalesOfNonCurrentAssetsOrDisposalGroupsClassifiedAsHeldForSale,매각예정비유동자산의 처분,-,Term 17,6246100000,Term 16,,Term 15,,15,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,CF,Cash flow statement,ifrs-full_CashFlowsFromLosingControlOfSubsidiariesOrOtherBusinessesClassifiedAsInvestingActivities,사업결합 등으로 인한 순현금유입,-,Term 17,,Term 16,44874437795,Term 15,,16,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,CF,Cash flow statement,-Standard account code not used-,관계기업으로부터의 배당금수익,-,Term 17,,Term 16,,Term 15,3750046,17,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,CF,Cash flow statement,ifrs-full_OtherInflowsOutflowsOfCashClassifiedAsInvestingActivities,기타의 현금유입액,-,Term 17,,Term 16,11434877000,Term 15,,18,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,CF,Cash flow statement,dart_PurchaseOfShortTermFinancialInstruments,유동성 금융기관예치금의 순증가,-,Term 17,,Term 16,43094000000,Term 15,,19,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,CF,Cash flow statement,dart_PurchaseOfCurrentFairValueFinancialAsset,유동성 당기손익-공정가치측정금융자산의 증가,-,Term 17,,Term 16,320522606869,Term 15,23523394856,20,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,CF,Cash flow statement,dart_PurchaseOfOtherNonCurrentFinancialAssets,유동성 상각후원가측정금융자산의 순증가,-,Term 17,30000000000,Term 16,,Term 15,,21,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,CF,Cash flow statement,dart_PurchaseOfLongTermFinancialInstruments,비유동성 금융기관예치금의 증가,-,Term 17,1500002760,Term 16,1503002760,Term 15,1500002760,22,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,CF,Cash flow statement,dart_PurchaseOfNonCurrentFairValueFinancialAsset,비유동성 당기손익-공정가치측정금융자산의 증가,-,Term 17,16917338331,Term 16,103516979920,Term 15,,23,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,CF,Cash flow statement,dart_PurchaseOfOtherCurrentFinancialAssets,기타포괄손익-공정가치측정금융자산의 취득,-,Term 17,2500004160,Term 16,3000080160,Term 15,,24,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,CF,Cash flow statement,dart_PurchaseOfLoansAndReceivables,기타수취채권의 증가,-,Term 17,10071148219,Term 16,29564010651,Term 15,3826463221,25,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,CF,Cash flow statement,ifrs-full_PurchaseOfPropertyPlantAndEquipmentClassifiedAsInvestingActivities,유형자산의 취득,-,Term 17,99289990911,Term 16,91182844178,Term 15,183021787650,26,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,CF,Cash flow statement,ifrs-full_PurchaseOfIntangibleAssetsClassifiedAsInvestingActivities,무형자산의 취득,-,Term 17,35575628339,Term 16,29815783627,Term 15,31983791822,27,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,CF,Cash flow statement,-Standard account code not used-,사용권자산의 증가,-,Term 17,125343250,Term 16,26671000,Term 15,2269650,28,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,CF,Cash flow statement,dart_PurchaseOfInvestmentsInAssociates,관계기업투자주식의 증가,-,Term 17,,Term 16,183255851946,Term 15,49003271845,29,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,CF,Cash flow statement,ifrs-full_CashFlowsUsedInObtainingControlOfSubsidiariesOrOtherBusinessesClassifiedAsInvestingActivities,사업결합 등으로 인한 순현금유출,-,Term 17,175584951002,Term 16,,Term 15,,30,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,CF,Cash flow statement,ifrs-full_CashFlowsFromUsedInFinancingActivities,재무활동으로 인한 현금흐름,-,Term 17,-154550827468,Term 16,-225980969342,Term 15,-215987303706,31,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,CF,Cash flow statement,dart_ProceedsFromShortTermBorrowings,단기차입금의 증가,-,Term 17,45369950991,Term 16,17070110907,Term 15,110605478453,32,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,CF,Cash flow statement,dart_IncreaseInGuaranteeDepositsAsFinancialActivities,임대보증금의 수취,-,Term 17,2012976000,Term 16,5297434200,Term 15,578239965,33,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,CF,Cash flow statement,ifrs-full_DividendsPaidClassifiedAsFinancingActivities,배당금의 지급,-,Term 17,68147576757,Term 16,54834267960,Term 15,68530023595,34,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,CF,Cash flow statement,dart_RepaymentsOfShortTermBorrowings,단기차입금의 감소,-,Term 17,22790212000,Term 16,33166492045,Term 15,49138368262,35,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,CF,Cash flow statement,ifrs-full_PaymentsOfFinanceLeaseLiabilitiesClassifiedAsFinancingActivities,리스부채의 상환,-,Term 17,105600934697,Term 16,140273953288,Term 15,206758281113,36,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,CF,Cash flow statement,dart_AcquisitionOfTreasuryShares,자기주식의 취득,-,Term 17,2484434450,Term 16,18685151180,Term 15,,37,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,CF,Cash flow statement,dart_DecreaseInGuaranteeDepositsAsFinancialActivities,임대보증금의 반환,-,Term 17,2910596555,Term 16,1388649976,Term 15,2744349154,38,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,CF,Cash flow statement,ifrs-full_EffectOfExchangeRateChangesOnCashAndCashEquivalents,외화환산으로 인한 현금및현금성자산의 증감,-,Term 17,-16054796439,Term 16,-13072845734,Term 15,-11814668914,39,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,CF,Cash flow statement,ifrs-full_IncreaseDecreaseInCashAndCashEquivalents,현금및현금성자산의 순증감,-,Term 17,-88095682255,Term 16,-256034655676,Term 15,120147910873,40,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,CF,Cash flow statement,dart_CashAndCashEquivalentsAtBeginningOfPeriodCf,기초의 현금및현금성자산,-,Term 17,537693630647,Term 16,793728286323,Term 15,673580375450,41,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,CF,Cash flow statement,dart_CashAndCashEquivalentsAtEndOfPeriodCf,기말의 현금및현금성자산,-,Term 17,449597948392,Term 16,537693630647,Term 15,793728286323,42,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,SCE,Statement of changes in equity,dart_EquityAtBeginningOfPeriod,기초자본,연결재무제표 [member],Term 17,4744299877622,Term 16,4464397744195,Term 15,4498840803125,1,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,SCE,Statement of changes in equity,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|비지배지분 [member],Term 17,-16708527993,Term 16,-3456300758,Term 15,9344274222,1,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,SCE,Statement of changes in equity,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member],Term 17,4761008405615,Term 16,4467854044953,Term 15,4489496528903,1,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,SCE,Statement of changes in equity,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타자본구성요소 [member],Term 17,-19004134338,Term 16,-117631782499,Term 15,-117631782499,1,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,SCE,Statement of changes in equity,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|주식발행초과금,Term 17,720480827092,Term 16,712701764092,Term 15,712701764092,1,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,SCE,Statement of changes in equity,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|이익잉여금 [member],Term 17,3937774554979,Term 16,3847747137435,Term 15,3873789578852,1,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,SCE,Statement of changes in equity,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본금 [member],Term 17,34525294500,Term 16,34508160000,Term 15,34508160000,1,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,SCE,Statement of changes in equity,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본잉여금 [member],Term 17,75352826661,Term 16,10807414056,Term 15,10807414056,1,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,SCE,Statement of changes in equity,dart_EquityAtBeginningOfPeriod,기초자본,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타포괄손익누계액 [member],Term 17,11879036721,Term 16,-20278648131,Term 15,-24678605598,1,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,SCE,Statement of changes in equity,ifrs-full_ProfitLoss,당기순이익(손실),자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member],Term 17,134474812450,Term 16,193680578727,Term 15,35132159662,3,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,SCE,Statement of changes in equity,ifrs-full_ProfitLoss,당기순이익(손실),자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|이익잉여금 [member],Term 17,134474812450,Term 16,193680578727,Term 15,35132159662,3,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,SCE,Statement of changes in equity,ifrs-full_ProfitLoss,당기순이익(손실),연결재무제표 [member],Term 17,129264244958,Term 16,180857693977,Term 15,21869011689,3,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,SCE,Statement of changes in equity,ifrs-full_ProfitLoss,당기순이익(손실),자본 [member]|비지배지분 [member],Term 17,-5210567492,Term 16,-12822884750,Term 15,-13263147973,3,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,SCE,Statement of changes in equity,-Standard account code not used-,순확정급여부채 재측정요소,연결재무제표 [member],Term 17,5482640916,Term 16,-47369483250,Term 15,7379173991,4,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,SCE,Statement of changes in equity,-Standard account code not used-,순확정급여부채 재측정요소,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member],Term 17,5482640916,Term 16,-47369483250,Term 15,7379173991,4,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,SCE,Statement of changes in equity,-Standard account code not used-,순확정급여부채 재측정요소,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|이익잉여금 [member],Term 17,5482640916,Term 16,-47369483250,Term 15,7379173991,4,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,SCE,Statement of changes in equity,dart_ChangesInReserveOfGainsAndLossesOnFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome,기타포괄손익-공정가치측정금융자산 평가손익,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타포괄손익누계액 [member],Term 17,-31630608,Term 16,109285659,Term 15,-306779895,5,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,SCE,Statement of changes in equity,dart_ChangesInReserveOfGainsAndLossesOnFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome,기타포괄손익-공정가치측정금융자산 평가손익,연결재무제표 [member],Term 17,-31630608,Term 16,109285659,Term 15,-306779895,5,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,SCE,Statement of changes in equity,dart_ChangesInReserveOfGainsAndLossesOnFinancialAssetsMeasuredAtFairValueThroughOtherComprehensiveIncome,기타포괄손익-공정가치측정금융자산 평가손익,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member],Term 17,-31630608,Term 16,109285659,Term 15,-306779895,5,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,SCE,Statement of changes in equity,ifrs-full_IncreaseDecreaseThroughTransfersAndOtherChangesEquity,기타포괄손익-공정가치측정금융자산 처분에 따른 대체,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|이익잉여금 [member],Term 17,-20897896,Term 16,,Term 15,,6,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,SCE,Statement of changes in equity,ifrs-full_IncreaseDecreaseThroughTransfersAndOtherChangesEquity,기타포괄손익-공정가치측정금융자산 처분에 따른 대체,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타포괄손익누계액 [member],Term 17,20897896,Term 16,,Term 15,,6,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,SCE,Statement of changes in equity,dart_PurchaseDispostionOfAssociatesOrJointVenture,관계기업기타포괄손익지분,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타포괄손익누계액 [member],Term 17,-576187970,Term 16,255539339,Term 15,127571405,7,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,SCE,Statement of changes in equity,dart_PurchaseDispostionOfAssociatesOrJointVenture,관계기업기타포괄손익지분,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member],Term 17,-576187970,Term 16,255539339,Term 15,127571405,7,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,SCE,Statement of changes in equity,dart_PurchaseDispostionOfAssociatesOrJointVenture,관계기업기타포괄손익지분,자본 [member]|비지배지분 [member],Term 17,-30476763,Term 16,5098320,Term 15,14174601,7,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,SCE,Statement of changes in equity,dart_PurchaseDispostionOfAssociatesOrJointVenture,관계기업기타포괄손익지분,연결재무제표 [member],Term 17,-606664733,Term 16,260637659,Term 15,141746006,7,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,SCE,Statement of changes in equity,-Standard account code not used-,해외사업환산손익,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member],Term 17,-30750629036,Term 16,31792859854,Term 15,4579165957,8,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,SCE,Statement of changes in equity,-Standard account code not used-,해외사업환산손익,자본 [member]|비지배지분 [member],Term 17,-1141178292,Term 16,-434440805,Term 15,448398392,8,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,SCE,Statement of changes in equity,-Standard account code not used-,해외사업환산손익,연결재무제표 [member],Term 17,-31891807328,Term 16,31358419049,Term 15,5027564349,8,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,SCE,Statement of changes in equity,-Standard account code not used-,해외사업환산손익,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타포괄손익누계액 [member],Term 17,-30750629036,Term 16,31792859854,Term 15,4579165957,8,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,SCE,Statement of changes in equity,ifrs-full_DividendsPaid,연차배당,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|이익잉여금 [member],Term 17,67624548925,Term 16,54853570065,Term 15,68553775070,10,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,SCE,Statement of changes in equity,ifrs-full_DividendsPaid,연차배당,자본 [member]|비지배지분 [member],Term 17,546646607,Term 16,,Term 15,,10,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,SCE,Statement of changes in equity,ifrs-full_DividendsPaid,연차배당,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member],Term 17,67624548925,Term 16,54853570065,Term 15,68553775070,10,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,SCE,Statement of changes in equity,ifrs-full_DividendsPaid,연차배당,연결재무제표 [member],Term 17,68171195532,Term 16,54853570065,Term 15,68553775070,10,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,SCE,Statement of changes in equity,ifrs-full_IssueOfEquity,주식발행,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본금 [member],Term 17,,Term 16,17134500,Term 15,,11,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,SCE,Statement of changes in equity,ifrs-full_IssueOfEquity,주식발행,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|주식발행초과금,Term 17,,Term 16,7779063000,Term 15,,11,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,SCE,Statement of changes in equity,ifrs-full_IssueOfEquity,주식발행,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member],Term 17,,Term 16,7796197500,Term 15,,11,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,SCE,Statement of changes in equity,ifrs-full_IssueOfEquity,주식발행,연결재무제표 [member],Term 17,,Term 16,7796197500,Term 15,,11,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,SCE,Statement of changes in equity,dart_TreasuryShareTransactions,자기주식처분,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member],Term 17,10247005000,Term 16,115817520000,Term 15,,12,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,SCE,Statement of changes in equity,dart_TreasuryShareTransactions,자기주식처분,연결재무제표 [member],Term 17,10247005000,Term 16,115817520000,Term 15,,12,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,SCE,Statement of changes in equity,dart_TreasuryShareTransactions,자기주식처분,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|자본잉여금 [member],Term 17,64938462,Term 16,14558249096,Term 15,,12,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,SCE,Statement of changes in equity,dart_TreasuryShareTransactions,자기주식처분,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member]|기타자본구성요소 [member],Term 17,10182066538,Term 16,101259270904,Term 15,,12,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
20230309000802,11011,2022,00583424,SCE,Statement of changes in equity,-Standard account code not used-,자기주식취득,자본 [member]|지배기업의 소유주에게 귀속되는 자본 [member],Term 17,,Term 16,-18685151180,Term 15,,13,KRW,,opendart_fnlttSinglAcntAll,CFS,11011,CF,090430,아모레퍼시픽
